Classroom_ID,student_ID,studentgender,grade,course,Year,teststarttime,testdurationminutes,test_percentile,growth_percentile
Classroom29,ae7df27405114058a15cf94165810f1b,M,5,Language Usage,Year2,0.939398148,39,95,86
Classroom29,ae7df27405114058a15cf94165810f1b,M,5,Math K-12,Year2,0.942731481,147,97,97
Classroom29,ae7df27405114058a15cf94165810f1b,M,5,Reading,Year2,0.9409375,66,97,77
Classroom29,f8e070ff87ea444ea27102764e4db44f,F,5,Language Usage,Year2,0.939398148,43,88,90
Classroom29,f8e070ff87ea444ea27102764e4db44f,F,5,Math K-12,Year2,0.942731481,109,86,51
Classroom29,f8e070ff87ea444ea27102764e4db44f,F,5,Reading,Year2,0.940972222,76,88,75
Classroom29,958683090c374d179caa025b3267c6ad,F,5,Language Usage,Year2,0.939340278,47,93,55
Classroom29,958683090c374d179caa025b3267c6ad,F,5,Math K-12,Year2,0.943240741,147,95,72
Classroom29,958683090c374d179caa025b3267c6ad,F,5,Reading,Year2,0.940833333,69,91,58
Classroom29,1f2c5bfc7b0f4cd99126abe7715e1fe3,F,5,Language Usage,Year2,0.939409722,32,85,70
Classroom29,1f2c5bfc7b0f4cd99126abe7715e1fe3,F,5,Math K-12,Year2,0.943148148,75,80,46
Classroom29,1f2c5bfc7b0f4cd99126abe7715e1fe3,F,5,Reading,Year2,0.941712963,72,90,69
Classroom29,7f90ca95d49f4edf92c1961e245d6574,M,5,Language Usage,Year2,0.939502315,27,42,32
Classroom29,7f90ca95d49f4edf92c1961e245d6574,M,5,Math K-12,Year2,0.942986111,44,43,27
Classroom29,7f90ca95d49f4edf92c1961e245d6574,M,5,Reading,Year2,0.940983796,59,40,79
Classroom40,9a46749ede2f49eaad97796bee2c3df9,M,5,Language Usage,Year2,0.941469907,40,71,92
Classroom40,9a46749ede2f49eaad97796bee2c3df9,M,5,Math K-12,Year2,0.946006944,45,42,71
Classroom40,9a46749ede2f49eaad97796bee2c3df9,M,5,Reading,Year2,0.941041667,57,79,94
Classroom40,57b0986e35364dcfb44050c5ebab8560,F,5,Language Usage,Year2,0.941527778,32,90,93
Classroom40,57b0986e35364dcfb44050c5ebab8560,F,5,Math K-12,Year2,0.946481481,52,78,8
Classroom40,57b0986e35364dcfb44050c5ebab8560,F,5,Reading,Year2,0.941111111,48,83,75
Classroom40,e2ead06c6eed42e8b06c07205afc4f09,M,5,Language Usage,Year2,0.94150463,34,94,
Classroom40,e2ead06c6eed42e8b06c07205afc4f09,M,5,Math K-12,Year2,0.946400463,61,97,
Classroom40,e2ead06c6eed42e8b06c07205afc4f09,M,5,Reading,Year2,0.941122685,43,76,
Classroom40,ca55faf8d1cb492599f714a9558a4b64,F,5,Language Usage,Year2,0.9415625,34,58,55
Classroom40,ca55faf8d1cb492599f714a9558a4b64,F,5,Math K-12,Year2,0.946006944,55,58,72
Classroom40,ca55faf8d1cb492599f714a9558a4b64,F,5,Reading,Year2,0.941099537,51,72,88
Classroom40,1cd9e6fec66445c0a59de10b9a2d0c49,F,5,Language Usage,Year2,0.94150463,34,69,65
Classroom40,1cd9e6fec66445c0a59de10b9a2d0c49,F,5,Math K-12,Year2,0.945983796,94,82,92
Classroom40,1cd9e6fec66445c0a59de10b9a2d0c49,F,5,Reading,Year2,0.941087963,39,57,33
Classroom40,db04b1189c94400db67d7354f9b8c186,M,5,Language Usage,Year2,0.94162037,48,92,94
Classroom40,db04b1189c94400db67d7354f9b8c186,M,5,Math K-12,Year2,0.946481481,62,95,26
Classroom40,db04b1189c94400db67d7354f9b8c186,M,5,Reading,Year2,0.941168981,53,92,53
Classroom40,7f81d963f59147518dbb48c5c7355459,F,5,Language Usage,Year2,0.941481481,36,86,62
Classroom40,7f81d963f59147518dbb48c5c7355459,F,5,Math K-12,Year2,0.946053241,78,86,42
Classroom40,7f81d963f59147518dbb48c5c7355459,F,5,Reading,Year2,0.941030093,54,90,57
Classroom40,3e51ea38dd114ef4b6b918d259389cb8,F,5,Language Usage,Year2,0.941655093,60,61,91
Classroom40,3e51ea38dd114ef4b6b918d259389cb8,F,5,Math K-12,Year2,0.946388889,90,32,17
Classroom40,3e51ea38dd114ef4b6b918d259389cb8,F,5,Reading,Year2,0.941168981,88,67,76
Classroom40,7eefbcd4cde343fcbc0b1037a7c9eb47,F,5,Language Usage,Year2,0.941631944,31,87,63
Classroom40,7eefbcd4cde343fcbc0b1037a7c9eb47,F,5,Math K-12,Year2,0.946400463,92,92,88
Classroom40,7eefbcd4cde343fcbc0b1037a7c9eb47,F,5,Reading,Year2,0.941145833,45,78,39
Classroom40,e1201c4b81d448438f1a15ea0b789dbc,M,5,Language Usage,Year2,0.941516204,38,86,62
Classroom40,e1201c4b81d448438f1a15ea0b789dbc,M,5,Math K-12,Year2,0.946076389,63,86,17
Classroom40,e1201c4b81d448438f1a15ea0b789dbc,M,5,Reading,Year2,0.941076389,57,77,8
Classroom40,1c6829600287405398712653cd1f05a9,M,5,Language Usage,Year2,0.941550926,37,65,23
Classroom40,1c6829600287405398712653cd1f05a9,M,5,Math K-12,Year2,0.946053241,42,57,18
Classroom40,1c6829600287405398712653cd1f05a9,M,5,Reading,Year2,0.941134259,44,49,3
Classroom40,a7e0cd71be4e4814919fbe5b8106d707,M,5,Language Usage,Year2,0.941527778,37,69,78
Classroom40,a7e0cd71be4e4814919fbe5b8106d707,M,5,Math K-12,Year2,0.946076389,56,79,50
Classroom40,a7e0cd71be4e4814919fbe5b8106d707,M,5,Reading,Year2,0.941064815,79,69,58
Classroom40,e1feeb6ae00b4f169e0f4bd2149e7751,F,5,Language Usage,Year2,0.94150463,39,90,75
Classroom40,e1feeb6ae00b4f169e0f4bd2149e7751,F,5,Math K-12,Year2,0.946030093,82,82,12
Classroom40,e1feeb6ae00b4f169e0f4bd2149e7751,F,5,Reading,Year2,0.941053241,57,90,20
Classroom40,ead8100f52b94475b464606867ad0b14,F,5,Language Usage,Year2,0.941574074,42,66,86
Classroom40,ead8100f52b94475b464606867ad0b14,F,5,Math K-12,Year2,0.946388889,89,51,50
Classroom40,ead8100f52b94475b464606867ad0b14,F,5,Reading,Year2,0.941134259,66,53,69
Classroom40,a2b8c7f8330b42cca53a8ffaf88e7128,M,5,Language Usage,Year2,0.941469907,32,94,85
Classroom40,a2b8c7f8330b42cca53a8ffaf88e7128,M,5,Math K-12,Year2,0.946064815,49,83,81
Classroom40,a2b8c7f8330b42cca53a8ffaf88e7128,M,5,Reading,Year2,0.941099537,57,72,45
Classroom40,34720ac9fff1421fbd9e32d06e11ef20,F,5,Language Usage,Year2,0.941458333,34,91,85
Classroom40,34720ac9fff1421fbd9e32d06e11ef20,F,5,Math K-12,Year2,0.946076389,50,79,20
Classroom40,34720ac9fff1421fbd9e32d06e11ef20,F,5,Reading,Year2,0.941157407,50,91,89
Classroom40,3f12e2e4c4d545cdb35cd9258c49fcc7,F,5,Language Usage,Year2,0.941678241,28,46,36
Classroom40,3f12e2e4c4d545cdb35cd9258c49fcc7,F,5,Math K-12,Year2,0.945983796,67,34,21
Classroom40,3f12e2e4c4d545cdb35cd9258c49fcc7,F,5,Reading,Year2,0.941111111,66,57,55
Classroom40,b971e3d0ab1949f1ab94abf0048bb26e,M,5,Language Usage,Year2,0.941828704,28,86,95
Classroom40,b971e3d0ab1949f1ab94abf0048bb26e,M,5,Math K-12,Year2,0.949490741,52,43,24
Classroom40,b971e3d0ab1949f1ab94abf0048bb26e,M,5,Reading,Year2,0.946805556,40,51,29
Classroom40,dd2d9c8e4e6243ab92fa398bb48173d6,M,5,Language Usage,Year2,0.94150463,28,45,
Classroom40,dd2d9c8e4e6243ab92fa398bb48173d6,M,5,Math K-12,Year2,0.946018519,60,76,
Classroom40,dd2d9c8e4e6243ab92fa398bb48173d6,M,5,Reading,Year2,0.941099537,54,45,
Classroom40,3962c582d52d4aab8f36d29b028879f1,M,5,Language Usage,Year2,0.941539352,27,85,51
Classroom40,3962c582d52d4aab8f36d29b028879f1,M,5,Math K-12,Year2,0.941018519,143,94,17
Classroom40,3962c582d52d4aab8f36d29b028879f1,M,5,Reading,Year2,0.941157407,63,96,89
Classroom40,6df7c51be0a745baa8970047088ff1ee,M,5,Language Usage,Year2,0.942268519,57,51,43
Classroom40,6df7c51be0a745baa8970047088ff1ee,M,5,Math K-12,Year2,0.945081019,60,29,36
Classroom40,6df7c51be0a745baa8970047088ff1ee,M,5,Reading,Year2,0.947592593,83,30,8
Classroom40,a8b06c169f294e7cbcbafe5136955fb6,M,5,Language Usage,Year2,0.9415625,38,96,96
Classroom40,a8b06c169f294e7cbcbafe5136955fb6,M,5,Math K-12,Year2,0.945949074,66,96,85
Classroom40,a8b06c169f294e7cbcbafe5136955fb6,M,5,Reading,Year2,0.941053241,47,89,89
Classroom40,9186347ac9fc4052be10002be84481af,M,5,Language Usage,Year2,0.941435185,21,56,22
Classroom40,9186347ac9fc4052be10002be84481af,M,5,Math K-12,Year2,0.946018519,51,28,13
Classroom40,9186347ac9fc4052be10002be84481af,M,5,Reading,Year2,0.941087963,37,70,61
Classroom48,bd9d161b6abe4163becf20790bef2d88,F,5,Language Usage,Year2,0.951481481,25,93,70
Classroom48,bd9d161b6abe4163becf20790bef2d88,F,5,Math K-12,Year2,0.952777778,67,97,96
Classroom48,bd9d161b6abe4163becf20790bef2d88,F,5,Reading,Year2,0.950173611,32,94,69
Classroom48,c9c511206cd246228ea042a460bd2e28,M,5,Language Usage,Year2,0.951759259,46,88,100
Classroom48,c9c511206cd246228ea042a460bd2e28,M,5,Math K-12,Year2,0.953391204,51,79,53
Classroom48,c9c511206cd246228ea042a460bd2e28,M,5,Reading,Year2,0.950497685,54,82,85
Classroom48,0accaed4edfb4eacae9d92ba77516e3d,M,5,Language Usage,Year2,0.951238426,23,69,19
Classroom48,0accaed4edfb4eacae9d92ba77516e3d,M,5,Math K-12,Year2,0.952800926,66,95,69
Classroom48,0accaed4edfb4eacae9d92ba77516e3d,M,5,Reading,Year2,0.9503125,45,94,97
Classroom48,129a3ee0a5744024b66fccbbc024a6bc,F,5,Language Usage,Year2,0.951944444,29,92,93
Classroom48,129a3ee0a5744024b66fccbbc024a6bc,F,5,Math K-12,Year2,0.952847222,87,86,63
Classroom48,129a3ee0a5744024b66fccbbc024a6bc,F,5,Reading,Year2,0.950520833,50,83,32
Classroom48,d3655d54eeb24bd68d63b2be1e903e94,M,5,Language Usage,Year2,22:50:16,47,51,
Classroom48,d3655d54eeb24bd68d63b2be1e903e94,M,5,Math K-12,Year2,22:52:01,48,53,
Classroom48,d3655d54eeb24bd68d63b2be1e903e94,M,5,Reading,Year2,22:48:43,71,71,
Classroom48,c54a09d05480460c99e098bf69f17d8a,F,5,Language Usage,Year2,22:49:29,29,91,95
Classroom48,c54a09d05480460c99e098bf69f17d8a,F,5,Math K-12,Year2,22:52:05,46,63,83
Classroom48,c54a09d05480460c99e098bf69f17d8a,F,5,Reading,Year2,22:48:20,39,69,17
Classroom48,d1de737969d645df84daba91454b3bb5,F,5,Language Usage,Year2,20:27:05,37,39,
Classroom48,d1de737969d645df84daba91454b3bb5,F,5,Math K-12,Year2,20:31:45,55,22,
Classroom48,d1de737969d645df84daba91454b3bb5,F,5,Reading,Year2,20:26:47,79,38,
Classroom48,7cc13de2b47e4cec97911f9c695c52b8,,,,Year2,,,,
Classroom48,c83af46c6a4c4e23af29f67d16750a2c,M,5,Language Usage,Year2,0.852349537,90,26,27
Classroom48,c83af46c6a4c4e23af29f67d16750a2c,M,5,Math K-12,Year2,0.85599537,108,63,88
Classroom48,c83af46c6a4c4e23af29f67d16750a2c,M,5,Reading,Year2,0.851631944,125,26,35
Classroom48,823adbb48b20406bad2c1ef6e262d968,M,5,Language Usage,Year2,0.95150463,44,86,76
Classroom48,823adbb48b20406bad2c1ef6e262d968,M,5,Math K-12,Year2,0.952905093,52,84,52
Classroom48,823adbb48b20406bad2c1ef6e262d968,M,5,Reading,Year2,0.950416667,61,79,44
Classroom48,f0450093c680492dad5c0c3fc18d04df,M,5,Language Usage,Year2,0.951319444,40,95,83
Classroom48,f0450093c680492dad5c0c3fc18d04df,M,5,Math K-12,Year2,0.95287037,83,100,100
Classroom48,f0450093c680492dad5c0c3fc18d04df,M,5,Reading,Year2,0.950266204,81,89,42
Classroom48,7185f47e01fd4811a3eaa77f85a0c81b,F,5,Language Usage,Year2,0.951585648,66,95,13
Classroom48,7185f47e01fd4811a3eaa77f85a0c81b,F,5,Math K-12,Year2,0.95306713,110,94,30
Classroom48,7185f47e01fd4811a3eaa77f85a0c81b,F,5,Reading,Year2,0.951064815,63,95,85
Classroom48,6dcf9c31bc854e3f8e84745af2813c99,F,5,Language Usage,Year2,0.951365741,46,86,9
Classroom48,6dcf9c31bc854e3f8e84745af2813c99,F,5,Math K-12,Year2,0.952951389,124,97,80
Classroom48,6dcf9c31bc854e3f8e84745af2813c99,F,5,Reading,Year2,0.950289352,59,91,21
Classroom48,5f8010beb5f44b1c91c8756a09ab5a59,M,5,Language Usage,Year2,0.951122685,23,48,83
Classroom48,5f8010beb5f44b1c91c8756a09ab5a59,M,5,Math K-12,Year2,0.952939815,26,39,47
Classroom48,5f8010beb5f44b1c91c8756a09ab5a59,M,5,Reading,Year2,0.9503125,42,64,98
Classroom48,057f4b6f5c1047389f994f8ddba9e776,F,5,Language Usage,Year2,0.951261574,35,91,94
Classroom48,057f4b6f5c1047389f994f8ddba9e776,F,5,Math K-12,Year2,0.952824074,57,39,49
Classroom48,057f4b6f5c1047389f994f8ddba9e776,F,5,Reading,Year2,0.950428241,57,66,70
Classroom48,70b8fb202548491b97512c80477657fe,F,5,Language Usage,Year2,0.952696759,25,93,58
Classroom48,70b8fb202548491b97512c80477657fe,F,5,Math K-12,Year2,0.953414352,70,81,40
Classroom48,70b8fb202548491b97512c80477657fe,F,5,Reading,Year2,0.950798611,36,86,35
Classroom48,5dbbd6de62e142be83753e14233d10e3,F,5,Language Usage,Year2,0.952048611,38,94,74
Classroom48,5dbbd6de62e142be83753e14233d10e3,F,5,Math K-12,Year2,0.953090278,81,27,8
Classroom48,5dbbd6de62e142be83753e14233d10e3,F,5,Reading,Year2,0.950509259,54,88,55
Classroom48,318fe408cfdd4588a59de4435efa0da6,F,5,Language Usage,Year2,0.951215278,30,84,49
Classroom48,318fe408cfdd4588a59de4435efa0da6,F,5,Math K-12,Year2,0.952997685,88,95,90
Classroom48,318fe408cfdd4588a59de4435efa0da6,F,5,Reading,Year2,0.950069444,32,80,58
Classroom48,10d52ee258a641e0819763e95b2da5b7,F,5,Language Usage,Year2,0.951435185,41,79,46
Classroom48,10d52ee258a641e0819763e95b2da5b7,F,5,Math K-12,Year2,0.952939815,49,84,23
Classroom48,10d52ee258a641e0819763e95b2da5b7,F,5,Reading,Year2,0.950416667,46,87,72
Classroom48,2150626dd1d84c438d709c13a8a40c65,M,5,Language Usage,Year2,0.951678241,65,83,76
Classroom48,2150626dd1d84c438d709c13a8a40c65,M,5,Math K-12,Year2,0.952777778,92,79,25
Classroom48,2150626dd1d84c438d709c13a8a40c65,M,5,Reading,Year2,0.950752315,114,70,29
Classroom48,8ab56623236b47359b8b161b35c76ea5,M,5,Language Usage,Year2,0.951041667,39,90,60
Classroom48,8ab56623236b47359b8b161b35c76ea5,M,5,Math K-12,Year2,0.952858796,79,97,91
Classroom48,8ab56623236b47359b8b161b35c76ea5,M,5,Reading,Year2,0.950405093,42,75,28
Classroom48,51d37de65a024a7ca22708e891ca5603,M,5,Language Usage,Year2,0.952013889,52,66,47
Classroom48,51d37de65a024a7ca22708e891ca5603,M,5,Math K-12,Year2,0.952881944,93,93,80
Classroom48,51d37de65a024a7ca22708e891ca5603,M,5,Reading,Year2,0.951099537,100,72,85
Classroom48,406f6244d95e46aab4dad451a08388dc,F,5,Language Usage,Year2,0.95125,48,93,88
Classroom48,406f6244d95e46aab4dad451a08388dc,F,5,Math K-12,Year2,0.952905093,88,93,49
Classroom48,406f6244d95e46aab4dad451a08388dc,F,5,Reading,Year2,0.950023148,55,68,9
Classroom36,6f30cfe448a44b8dac459c32f1705d6e,M,5,Language Usage,Year2,0.950243056,46,71,96
Classroom36,6f30cfe448a44b8dac459c32f1705d6e,M,5,Math K-12,Year2,0.953738426,59,75,92
Classroom36,6f30cfe448a44b8dac459c32f1705d6e,M,5,Reading,Year2,0.948888889,64,61,91
Classroom36,49d588b0952e44f3bc3190d01e3fb262,M,5,Language Usage,Year2,0.950196759,46,62,78
Classroom36,49d588b0952e44f3bc3190d01e3fb262,M,5,Math K-12,Year2,0.954641204,43,61,29
Classroom36,49d588b0952e44f3bc3190d01e3fb262,M,5,Reading,Year2,0.948900463,62,68,45
Classroom36,6789781084d54763b939e0e2bfb3d273,F,5,Language Usage,Year2,0.950497685,58,82,97
Classroom36,6789781084d54763b939e0e2bfb3d273,F,5,Math K-12,Year2,0.992673611,60,62,46
Classroom36,8996202fad224502adf06bda81e6b51c,M,5,Language Usage,Year2,0.950509259,24,55,
Classroom36,8996202fad224502adf06bda81e6b51c,M,5,Math K-12,Year2,0.954131944,76,65,71
Classroom36,8996202fad224502adf06bda81e6b51c,M,5,Reading,Year2,0.948946759,47,77,94
Classroom36,95315e1e3bd54a86a86620dd72ba2033,F,5,Language Usage,Year2,0.950405093,47,96,72
Classroom36,95315e1e3bd54a86a86620dd72ba2033,F,5,Math K-12,Year2,0.955115741,104,87,14
Classroom36,95315e1e3bd54a86a86620dd72ba2033,F,5,Reading,Year2,0.949016204,61,89,84
Classroom36,2ee9f5a78b8842c281043236b2c43a35,F,5,Language Usage,Year2,0.950451389,39,79,77
Classroom36,2ee9f5a78b8842c281043236b2c43a35,F,5,Math K-12,Year2,0.954074074,35,68,79
Classroom36,2ee9f5a78b8842c281043236b2c43a35,F,5,Reading,Year2,0.948935185,51,61,18
Classroom36,47c6c4f284d2469aa2737edf407102b9,F,5,Language Usage,Year2,0.950185185,56,74,40
Classroom36,47c6c4f284d2469aa2737edf407102b9,F,5,Math K-12,Year2,0.954826389,55,67,19
Classroom36,47c6c4f284d2469aa2737edf407102b9,F,5,Reading,Year2,0.948842593,58,71,61
Classroom36,5643bcf671244220be24271e32b7b23e,F,5,Language Usage,Year2,0.950150463,29,47,12
Classroom36,5643bcf671244220be24271e32b7b23e,F,5,Math K-12,Year2,0.954444444,81,46,83
Classroom36,5643bcf671244220be24271e32b7b23e,F,5,Reading,Year2,0.948888889,48,46,49
Classroom36,3886ddc4b17d4a70b6d5be8dc93d1348,F,5,Language Usage,Year2,0.950162037,44,76,
Classroom36,3886ddc4b17d4a70b6d5be8dc93d1348,F,5,Math K-12,Year2,0.954733796,91,49,
Classroom36,3886ddc4b17d4a70b6d5be8dc93d1348,F,5,Reading,Year2,0.948842593,91,80,
Classroom36,4788c22d22484689a539910c06d40403,M,5,Language Usage,Year2,22:49:29,22,31,
Classroom36,4788c22d22484689a539910c06d40403,M,5,Math K-12,Year2,22:54:47,52,62,
Classroom36,4788c22d22484689a539910c06d40403,M,5,Reading,Year2,22:46:24,44,18,
Classroom36,63c37daefb7e45bd9d8bcbfdc2b9f34e,F,5,Language Usage,Year2,0.950428241,30,53,87
Classroom36,63c37daefb7e45bd9d8bcbfdc2b9f34e,F,5,Math K-12,Year2,0.95462963,50,17,16
Classroom36,63c37daefb7e45bd9d8bcbfdc2b9f34e,F,5,Reading,Year2,0.949143519,42,41,61
Classroom36,d71d396011554ab380d6e45c6d6915b7,M,5,Language Usage,Year2,22:48:13,64,95,
Classroom36,d71d396011554ab380d6e45c6d6915b7,M,5,Math K-12,Year2,22:53:59,82,82,
Classroom36,d71d396011554ab380d6e45c6d6915b7,M,5,Reading,Year2,22:46:51,92,78,
Classroom36,b12b35b4fcd2434bbcce610ed3320067,F,5,Language Usage,Year2,0.950127315,38,93,
Classroom36,b12b35b4fcd2434bbcce610ed3320067,F,5,Math K-12,Year2,0.954293981,57,96,
Classroom36,b12b35b4fcd2434bbcce610ed3320067,F,5,Reading,Year2,0.997662037,52,88,
Classroom36,19f1c7ddd3df4550917110bccd57d67a,M,5,Language Usage,Year2,0.950081019,32,54,22
Classroom36,19f1c7ddd3df4550917110bccd57d67a,M,5,Math K-12,Year2,0.954733796,59,63,24
Classroom36,19f1c7ddd3df4550917110bccd57d67a,M,5,Reading,Year2,0.948923611,47,59,24
Classroom36,5b623306a33c4a8ba96854d79f8bb3a4,M,5,Language Usage,Year2,0.950381944,42,73,55
Classroom36,5b623306a33c4a8ba96854d79f8bb3a4,M,5,Math K-12,Year2,0.954074074,81,86,40
Classroom36,5b623306a33c4a8ba96854d79f8bb3a4,M,5,Reading,Year2,0.948888889,60,82,88
Classroom36,bc803828963b4bb895e7f4f3db693e27,M,5,Language Usage,Year2,0.950613426,48,62,47
Classroom36,bc803828963b4bb895e7f4f3db693e27,M,5,Math K-12,Year2,0.954583333,85,69,71
Classroom36,bc803828963b4bb895e7f4f3db693e27,M,5,Reading,Year2,0.949189815,66,30,3
Classroom36,476e91f61b4a48759f539047f261cbe8,F,5,Language Usage,Year2,0.950173611,50,98,95
Classroom36,476e91f61b4a48759f539047f261cbe8,F,5,Math K-12,Year2,0.953819444,112,90,20
Classroom36,476e91f61b4a48759f539047f261cbe8,F,5,Reading,Year2,0.948935185,48,100,88
Classroom36,058d77f4d0ae47b499c7762862b0b704,F,5,Language Usage,Year2,0.950358796,30,60,40
Classroom36,058d77f4d0ae47b499c7762862b0b704,F,5,Math K-12,Year2,0.954143519,40,56,19
Classroom36,058d77f4d0ae47b499c7762862b0b704,F,5,Reading,Year2,0.948993056,56,80,80
Classroom36,f4d8a72ac6d04651adadff253a517401,F,5,Language Usage,Year2,0.950081019,31,89,88
Classroom36,f4d8a72ac6d04651adadff253a517401,F,5,Math K-12,Year2,0.954351852,61,95,18
Classroom36,f4d8a72ac6d04651adadff253a517401,F,5,Reading,Year2,0.948969907,47,91,90
Classroom36,57fe70385aaf4b32ae5a7da2035844e0,F,5,Language Usage,Year2,0.955277778,19,28,34
Classroom36,57fe70385aaf4b32ae5a7da2035844e0,F,5,Math K-12,Year2,0.954097222,24,25,18
Classroom36,9ed5d0ea9b274b288e382fe70125f465,M,5,Language Usage,Year2,0.950509259,30,83,94
Classroom36,9ed5d0ea9b274b288e382fe70125f465,M,5,Math K-12,Year2,0.9546875,37,80,78
Classroom36,9ed5d0ea9b274b288e382fe70125f465,M,5,Reading,Year2,0.949050926,46,68,36
Classroom36,c0dde5cd7f074d21b52986a6ead90610,F,5,Language Usage,Year2,0.950081019,30,65,88
Classroom36,c0dde5cd7f074d21b52986a6ead90610,F,5,Math K-12,Year2,0.954236111,31,69,21
Classroom36,c0dde5cd7f074d21b52986a6ead90610,F,5,Reading,Year2,0.949027778,34,35,12
Classroom36,ac31124332cd428286b2288123a89ffd,M,5,Language Usage,Year2,0.950196759,42,80,96
Classroom36,ac31124332cd428286b2288123a89ffd,M,5,Math K-12,Year2,0.954490741,120,82,96
Classroom36,ac31124332cd428286b2288123a89ffd,M,5,Reading,Year2,0.948888889,45,56,34
Classroom49,0f10c9057c5642c992ae99e6963aa60e,M,5,Language Usage,Year2,0.951203704,27,96,44
Classroom49,0f10c9057c5642c992ae99e6963aa60e,M,5,Math K-12,Year2,0.949166667,76,99,17
Classroom49,0f10c9057c5642c992ae99e6963aa60e,M,5,Reading,Year2,0.94775463,35,90,73
Classroom49,20bc27433f73476e8a10723b9b380eb6,F,5,Language Usage,Year2,0.950289352,51,93,41
Classroom49,20bc27433f73476e8a10723b9b380eb6,F,5,Math K-12,Year2,0.950104167,149,96,95
Classroom49,20bc27433f73476e8a10723b9b380eb6,F,5,Reading,Year2,0.947731481,95,93,79
Classroom49,560e08129e84442cae5bd683f6eef84d,F,5,Language Usage,Year2,0.949849537,30,64,31
Classroom49,560e08129e84442cae5bd683f6eef84d,F,5,Math K-12,Year2,0.949155093,46,65,1
Classroom49,560e08129e84442cae5bd683f6eef84d,F,5,Reading,Year2,0.947708333,46,71,65
Classroom49,7cc13de2b47e4cec97911f9c695c52b8,,,,Year2,,,,
Classroom49,7cc13de2b47e4cec97911f9c695c52b8,,,,Year2,,,,
Classroom49,02f0b1b14f214ac5b406a28cbfc4c844,F,5,Language Usage,Year2,0.95005787,31,98,
Classroom49,02f0b1b14f214ac5b406a28cbfc4c844,F,5,Math K-12,Year2,0.949363426,52,80,
Classroom49,02f0b1b14f214ac5b406a28cbfc4c844,F,5,Reading,Year2,0.947731481,53,95,
Classroom49,4a49a7830b5746b182b3b8bae9e26f88,M,5,Language Usage,Year2,0.950497685,40,78,67
Classroom49,4a49a7830b5746b182b3b8bae9e26f88,M,5,Math K-12,Year2,0.949236111,61,89,78
Classroom49,4a49a7830b5746b182b3b8bae9e26f88,M,5,Reading,Year2,0.948020833,71,65,48
Classroom49,f89eaa29619f42b98b051fbd2139bfb5,F,5,Language Usage,Year2,0.950034722,19,97,47
Classroom49,f89eaa29619f42b98b051fbd2139bfb5,F,5,Math K-12,Year2,0.949224537,47,91,11
Classroom49,f89eaa29619f42b98b051fbd2139bfb5,F,5,Reading,Year2,0.947268519,24,88,20
Classroom49,dfe8281602ce40188215b4b0220f3101,M,5,Language Usage,Year2,0.941377315,38,78,79
Classroom49,dfe8281602ce40188215b4b0220f3101,M,5,Math K-12,Year2,0.946979167,22,58,16
Classroom49,dfe8281602ce40188215b4b0220f3101,M,5,Reading,Year2,0.942523148,49,79,90
Classroom49,b2c7b08cca7b4b20860f372ffd5d9a09,F,5,Language Usage,Year2,0.950474537,23,47,70
Classroom49,b2c7b08cca7b4b20860f372ffd5d9a09,F,5,Math K-12,Year2,0.950266204,59,33,30
Classroom49,b2c7b08cca7b4b20860f372ffd5d9a09,F,5,Reading,Year2,0.947453704,36,11,7
Classroom49,5af811fcb7e248c1b710a249fca9f920,M,5,Language Usage,Year2,22:47:58,44,63,
Classroom49,5af811fcb7e248c1b710a249fca9f920,M,5,Math K-12,Year2,22:53:12,81,63,
Classroom49,5af811fcb7e248c1b710a249fca9f920,M,5,Reading,Year2,22:44:41,74,82,
Classroom49,f362cb58364d449393b3ea124e61a820,M,5,Language Usage,Year2,0.950543981,49,80,49
Classroom49,f362cb58364d449393b3ea124e61a820,M,5,Math K-12,Year2,0.950081019,91,78,14
Classroom49,f362cb58364d449393b3ea124e61a820,M,5,Reading,Year2,0.947453704,105,85,30
Classroom49,ae8a0ff1aeea41a4bdaa5d57bd0428e1,F,5,Language Usage,Year2,22:35:21,34,43,
Classroom49,ae8a0ff1aeea41a4bdaa5d57bd0428e1,F,5,Math K-12,Year2,22:39:17,65,14,
Classroom49,ae8a0ff1aeea41a4bdaa5d57bd0428e1,F,5,Reading,Year2,22:43:22,45,31,
Classroom49,6c6ff3c3e87545799c6a541af7a49ca2,M,5,Language Usage,Year2,0.950833333,37,81,82
Classroom49,6c6ff3c3e87545799c6a541af7a49ca2,M,5,Math K-12,Year2,0.949201389,47,75,4
Classroom49,6c6ff3c3e87545799c6a541af7a49ca2,M,5,Reading,Year2,0.947476852,44,81,56
Classroom49,39da988b78824a4b9181ac3fc91cf688,M,5,Language Usage,Year2,0.951041667,51,68,95
Classroom49,39da988b78824a4b9181ac3fc91cf688,M,5,Math K-12,Year2,0.949270833,68,61,31
Classroom49,39da988b78824a4b9181ac3fc91cf688,M,5,Reading,Year2,0.94755787,63,82,92
Classroom49,e92b4cfcf69a43a1b4ee2d53f1c51ae5,F,5,Language Usage,Year2,0.950601852,26,55,7
Classroom49,e92b4cfcf69a43a1b4ee2d53f1c51ae5,F,5,Math K-12,Year2,0.951215278,31,51,16
Classroom49,e92b4cfcf69a43a1b4ee2d53f1c51ae5,F,5,Reading,Year2,0.947824074,39,53,6
Classroom49,9aa1aecfb24f41ca9802302ee18f3282,M,5,Language Usage,Year2,0.951018519,48,79,
